sentence,label
"Die von den Bürgerinnen und Bürgern, Organisationen und Verbänden vorgeschlagenen Kandidatinnen und Kandidaten, werden durch den Sozialausschuss der Stadt Eckernförde als Mitglieder des Beirats für eine Dauer von fünf Jahren berufen.",0
Zusammensetzung des Beirats Die Mitglieder des Beirats arbeiten ehrenamtlich.,0
Neben Vertretern von Organisationen und -verbänden (Lebenshilfe e.,0
"V., Brücke RD-Eck, Eckernförder Werkstatt, Ev.",0
"Wohnhilfen, Heilpädagogium an der Ostsee, Kompass ‘98, Tide, SoVD) wirken auch Bürgerinnen und Bürger, die sich für die Belange der Menschen mit Behinderungen einsetzen möchten, im Beirat mit.",0
Der Beirat besteht zurzeit aus 11 Vertreterinnen und Vertretern mit und ohne Handicap.,0
Beiratsmitglieder und Gremienbesetzung Der Beirat für Menschen mit Behinderung ist wie folgt besetzt und entsendet Vertretungen in die Ratsversammlung und die beratenden Ausschüsse.,0
"Judith Babbick, Eckernförder Werkstatt (Jugend-, Kultur-, Bildungs-, Sportausschuss) Susanne Brandt, Brücke e.",0
V.,0
"(Sozialausschuss) Ulrike Cüppers (Umweltausschuss) Klaus-Dieter Rediske (Bauausschuss) Michael Roggentin, Brücke e.",0
V.,0
"(Haupt-, Wirtschafts- und Finanzausschuss) Hubert Schreiber Stefanie Schulte (Planungs- und Gestaltungsbeirat) Silke Sohr Antonia Stein Dr.",0
"Volker Stein, Lebenshilfe e.",0
V.,0
"(Ratsversammlung) Gabriele Stumpf, Tide Sozialpsychiatrie Informationen über den Beirat Der Beirat für Menschen mit Behinderung macht die Öffentlichkeit, die Politik und die Verwaltung der Stadt Eckernförde auf die besonderen Belange der Menschen mit Behinderung aufmerksam und erarbeitet Vorschläge zur sachgerechten Lösung von Problemen, die diesen Personenkreis betreffen.",0
"Er soll zur Verwirklichung einer gleichberechtigten Teilhabe, zur Selbstbestimmung und zur Gleichstellung von Menschen mit Behinderung beitragen sowie das inklusive Miteinander im Alltagsleben in Eckernförde fördern.",0
Der Beirat für Menschen mit Behinderung arbeitet dabei als politisch und religiös neutrale Interessenvertretung und sachverständiges Gremium und wird in relevante öffentliche Projekte und kommunale Entscheidungsprozesse der Stadt Eckernförde eingebunden.,0
"Er sieht sich dabei in der Verantwortung, die Einhaltung der UN-Konvention über die Rechte von Menschen mit Behinderung konsequent einzufordern, welche im März 2009 in Deutschland in Kraft getreten ist.",0
Regelmäßig finden öffentlichen Sitzungen des Beirats statt.,0
Die Termine werden in der lokalen Presse und im Ratsinformationssystem bekanntgegeben.,0
"Außerdem lädt der Beirat regelmäßig zum offenen Stammtisch, Eckernförder und Gäste mit und ohne Behinderung immer am letzten Mittwoch in den ungeraden Monaten gesellig zusammen, um zwanglos Anregungen und Ideen auszutauschen.",0
SENIORENBEIRAT Seniorenbeirat Termine 1.,0
"Halbjahr 2024 Die Aufgabe des Seniorenbeirates war und ist die Wahrnehmung der Interessen der älteren Generation durch beratende Tätigkeit in der Verwaltung und den politischen Gremien, also in der Ratsversammlung und den Ausschüssen.",0
Der Seniorenbeirat kann durch Anträgein den Gremien der Stadt Forderungen im Sinne der Generation 60+ einbringen und vertreten.,0
"Er hat auch die Möglichkeit mit den im Rat vertretenden Parteien über die Themen, die auf den Weg gebracht werden sollen, zu diskutieren.",0
Die öffentlichen Beiratssitzungen finden jeden 2.,0
"Mittwoch im Monat in der Zeit von 11 Uhr bis 12.30 Uhr in der Bürgerbegegnungsstätte, Rathausmarkt 3, statt.",0
Wir freuen uns auf Sie!,0
Daneben richtet der Beirat jeden 1.,0
"Montag eines Monats in der Bürgerbegegnungsstätte ein Seniorenfrühstück aus, meist inklusive eines unterhaltsamen oder informativen Beitrags verschiedener Referenten.",0
Der am 13.,0
Juni 2024 für drei Jahre gewählte Seniorenbeirat besteht aus sechs Mitgliedern.,0
Die Konstituierung findet am 4.,0
September 2024 statt.,0
Unsere Ziele Wir wollen für die Eckernförder 60+ Generation sichtbar und erreichbar sein.,0
"Wir wollen erreichen, dass die Politik die besonderen Bedürfnisse dieser starken Bevölkerungsgruppe früher wahrnimmt und berücksichtigt.",0
Das betrifft alle Ebenen der Teilhabe am Leben in unserer Stadt.,0
"So nehmen einige Maßnahmen in der Verkehrspolitik wenig Rücksicht auf die Belange von Bürgern, die in ihrer Mobilität eingeschränkt sind.",0
Auch in der Wohnungspolitik sind Verbesserungen möglich und nötig.,0
Wir werden uns hier engagiert einbringen.,0
"Wir fordern alle Bürgerinnen und Bürger auf, sich durch die Teilnahme an Veranstaltungen und die Wahrnehmung von Beteiligungsrechten in Eckernförde zu engagieren und so zur Erhaltung und Fortentwicklung dessen beizutragen was unsere Stadt lebenswert macht.",0
"Der Seniorenbeirat steht den Bürgern für Fragen, Auskünfte, Anregungen und Kritik zur Verfügung.",0
PLANUNGS- UND GESTALTUNGSBEIRAT Planungs- und Gestaltungsbeirat der Stadt Eckernförde Mit Beschluss vom 18.,0
Februar 2013 hat die Eckernförder Ratsversammlung die Einrichtung eines Planungs- und Gestaltungsbeirates für die Stadt Eckernförde beschlossen.,0
Gleichzeitig wurde eine Geschäftsordnung für den Planungs- und Gestaltungsbeirat erlassen.,0
"Aufgaben des Beirates Der Beirat hat die Aufgabe, sich nach Beschluss zur Befassung durch den Bauausschuss oder nach Aufforderung durch die Bürgermeisterin oder den Bürgermeister zu allen stadtgestalterischen und wichtigen Fragen der Stadtentwicklung gutachterlich zu äußern und damit die Entscheidungsgremien der Stadt und die Verwaltung bei ihren Entscheidungen zu beraten.",0
"Der Beirat wird insbesondere mit folgenden Aufgaben betraut: a) Abgabe von Empfehlungen zu allen stadtbildrelevanten Bauvorhaben b) Abgabe von Empfehlungen zu Ausnahmen und Befreiungen von bestehenden Satzungen c) Mitwirkung und Beratung bei der Aufstellung von Satzungen mit baurechtlichen Inhalten d) Mitwirkung bei der Aufstellung von informellen Planungen e) Mitwirkung bei der Vorbereitung und Durchführung von Wettbewerben / Gutachterverfahren f) Mitwirkung und Beratung von Fachplanungen mit Bedeutung für das Stadtbild (Landschafts- und Grünflächenplanung, Verkehrsplanung) Darüber hinaus soll der Beirat Anregungen geben zur Aufnahme von sinnvollen bzw.",0
erforderlichen Planungsaktivitäten.,0
Zusammensetzung des Planungs- und Gestaltungsbeirates Nach § 2 der Geschäftsordnung setzt sich der Planungs- und Gestaltungsbeirat wie folgt zusammen: Eine Stadtplanerin / ein Stadtplaner mit der Qualifikation einer Fachpreisrichterin / eines Fachpreisrichters entsprechend der Richtlinien für Planungswettbewerbe Eine Landschaftsplanerin / ein Landschaftsplaner mit der Qualifikation für Fachpreisrichterinnen / Fachpreisrichter nach den Richtlinien für Planungswettbewerbe Drei Architektinnen / Architekten der Fachrichtung Hochbau/Architektur mit der Qualifikation für Fachpreisrichterinnen / Fachpreisrichter nach den Richtlinien für Planungswettbewerbe An den Beiratssitzungen nehmen außerdem teil: die Bürgermeisterin bzw.,0
der Bürgermeister die Leiterin/der Leiter des Bauamtes der Stadt Eckernförde bzw.,0
die Vertreterin/der Vertreter Sitzungstermine Der Beirat tagt in der Regel vierteljährlich.,0
Die Sitzungstermine werden mit den Tagesordnungspunkten in der Tagespresse und im Ratsinformationssystem der Stadt bekannt gegeben.,0
Informationen und Sitzungstermine der Beiratsmitglieder finden Sie im Ratsinformationssystem.,0
"Beiräte Die Gemeinden und die Kreise haben die Möglichkeit, Beiräte für gesellschaftliche bedeutsame Gruppen zu bilden.",0
Ein Beirat ist ein Gremium mit beratender Funktion.,0
"Sie haben oft wenig oder keine Entscheidungsbefugnisse und üben keine Kontrollfunktion aus, sondern beschränken sich darauf zum Beispiel beratend Ausschüssen zur Seite zu stehen und Empfehlungen abzugeben.",0
In der Stadt Eckernförde gibt es folgende Beiräte: BEIRAT FÜR MENSCHEN MIT BEHINDERUNG Beirat für Menschen mit Behinderung Seit August 2005 besteht der Beirat für Menschen mit Behinderung als Interessenvertretung sowie als beratendes Gremium für Politik und Verwaltung in Eckernförde.,0
"Die von den Bürgerinnen und Bürgern, Organisationen und Verbänden vorgeschlagenen Kandidatinnen und Kandidaten, werden durch den Sozialausschuss der Stadt Eckernförde als Mitglieder des Beirats für eine Dauer von fünf Jahren berufen.",0
Zusammensetzung des Beirats Die Mitglieder des Beirats arbeiten ehrenamtlich.,0
Neben Vertretern von Organisationen und -verbänden (Lebenshilfe e.,0
"V., Brücke RD-Eck, Eckernförder Werkstatt, Ev.",0
"Wohnhilfen, Heilpädagogium an der Ostsee, Kompass ‘98, Tide, SoVD) wirken auch Bürgerinnen und Bürger, die sich für die Belange der Menschen mit Behinderungen einsetzen möchten, im Beirat mit.",0
Der Beirat besteht zurzeit aus 11 Vertreterinnen und Vertretern mit und ohne Handicap.,0
Beiratsmitglieder und Gremienbesetzung Der Beirat für Menschen mit Behinderung ist wie folgt besetzt und entsendet Vertretungen in die Ratsversammlung und die beratenden Ausschüsse.,0
"Judith Babbick, Eckernförder Werkstatt (Jugend-, Kultur-, Bildungs-, Sportausschuss) Susanne Brandt, Brücke e.",0
V.,0
"(Sozialausschuss) Ulrike Cüppers (Umweltausschuss) Klaus-Dieter Rediske (Bauausschuss) Michael Roggentin, Brücke e.",0
V.,0
"(Haupt-, Wirtschafts- und Finanzausschuss) Hubert Schreiber Stefanie Schulte (Planungs- und Gestaltungsbeirat) Silke Sohr Antonia Stein Dr.",0
"Volker Stein, Lebenshilfe e.",0
V.,0
"(Ratsversammlung) Gabriele Stumpf, Tide Sozialpsychiatrie Informationen über den Beirat Der Beirat für Menschen mit Behinderung macht die Öffentlichkeit, die Politik und die Verwaltung der Stadt Eckernförde auf die besonderen Belange der Menschen mit Behinderung aufmerksam und erarbeitet Vorschläge zur sachgerechten Lösung von Problemen, die diesen Personenkreis betreffen.",0
"Er soll zur Verwirklichung einer gleichberechtigten Teilhabe, zur Selbstbestimmung und zur Gleichstellung von Menschen mit Behinderung beitragen sowie das inklusive Miteinander im Alltagsleben in Eckernförde fördern.",0
Der Beirat für Menschen mit Behinderung arbeitet dabei als politisch und religiös neutrale Interessenvertretung und sachverständiges Gremium und wird in relevante öffentliche Projekte und kommunale Entscheidungsprozesse der Stadt Eckernförde eingebunden.,0
"Er sieht sich dabei in der Verantwortung, die Einhaltung der UN-Konvention über die Rechte von Menschen mit Behinderung konsequent einzufordern, welche im März 2009 in Deutschland in Kraft getreten ist.",0
Regelmäßig finden öffentlichen Sitzungen des Beirats statt.,0
Die Termine werden in der lokalen Presse und im Ratsinformationssystem bekanntgegeben.,0
"Außerdem lädt der Beirat regelmäßig zum offenen Stammtisch, Eckernförder und Gäste mit und ohne Behinderung immer am letzten Mittwoch in den ungeraden Monaten gesellig zusammen, um zwanglos Anregungen und Ideen auszutauschen.",0
SENIORENBEIRAT Seniorenbeirat Termine 1.,0
"Halbjahr 2024 Die Aufgabe des Seniorenbeirates war und ist die Wahrnehmung der Interessen der älteren Generation durch beratende Tätigkeit in der Verwaltung und den politischen Gremien, also in der Ratsversammlung und den Ausschüssen.",0
Der Seniorenbeirat kann durch Anträgein den Gremien der Stadt Forderungen im Sinne der Generation 60+ einbringen und vertreten.,0
"Er hat auch die Möglichkeit mit den im Rat vertretenden Parteien über die Themen, die auf den Weg gebracht werden sollen, zu diskutieren.",0
Die öffentlichen Beiratssitzungen finden jeden 2.,0
"Mittwoch im Monat in der Zeit von 11 Uhr bis 12.30 Uhr in der Bürgerbegegnungsstätte, Rathausmarkt 3, statt.",0
Wir freuen uns auf Sie!,0
Daneben richtet der Beirat jeden 1.,0
"Montag eines Monats in der Bürgerbegegnungsstätte ein Seniorenfrühstück aus, meist inklusive eines unterhaltsamen oder informativen Beitrags verschiedener Referenten.",0
Der am 13.,0
Juni 2024 für drei Jahre gewählte Seniorenbeirat besteht aus sechs Mitgliedern.,0
Die Konstituierung findet am 4.,0
September 2024 statt.,0
Unsere Ziele Wir wollen für die Eckernförder 60+ Generation sichtbar und erreichbar sein.,0
"Wir wollen erreichen, dass die Politik die besonderen Bedürfnisse dieser starken Bevölkerungsgruppe früher wahrnimmt und berücksichtigt.",0
Das betrifft alle Ebenen der Teilhabe am Leben in unserer Stadt.,0
"So nehmen einige Maßnahmen in der Verkehrspolitik wenig Rücksicht auf die Belange von Bürgern, die in ihrer Mobilität eingeschränkt sind.",0
Auch in der Wohnungspolitik sind Verbesserungen möglich und nötig.,0
Wir werden uns hier engagiert einbringen.,0
"Wir fordern alle Bürgerinnen und Bürger auf, sich durch die Teilnahme an Veranstaltungen und die Wahrnehmung von Beteiligungsrechten in Eckernförde zu engagieren und so zur Erhaltung und Fortentwicklung dessen beizutragen was unsere Stadt lebenswert macht.",0
"Der Seniorenbeirat steht den Bürgern für Fragen, Auskünfte, Anregungen und Kritik zur Verfügung.",0
PLANUNGS- UND GESTALTUNGSBEIRAT Planungs- und Gestaltungsbeirat der Stadt Eckernförde Mit Beschluss vom 18.,0
Februar 2013 hat die Eckernförder Ratsversammlung die Einrichtung eines Planungs- und Gestaltungsbeirates für die Stadt Eckernförde beschlossen.,0
Gleichzeitig wurde eine Geschäftsordnung für den Planungs- und Gestaltungsbeirat erlassen.,0
"Aufgaben des Beirates Der Beirat hat die Aufgabe, sich nach Beschluss zur Befassung durch den Bauausschuss oder nach Aufforderung durch die Bürgermeisterin oder den Bürgermeister zu allen stadtgestalterischen und wichtigen Fragen der Stadtentwicklung gutachterlich zu äußern und damit die Entscheidungsgremien der Stadt und die Verwaltung bei ihren Entscheidungen zu beraten.",0
"Der Beirat wird insbesondere mit folgenden Aufgaben betraut: a) Abgabe von Empfehlungen zu allen stadtbildrelevanten Bauvorhaben b) Abgabe von Empfehlungen zu Ausnahmen und Befreiungen von bestehenden Satzungen c) Mitwirkung und Beratung bei der Aufstellung von Satzungen mit baurechtlichen Inhalten d) Mitwirkung bei der Aufstellung von informellen Planungen e) Mitwirkung bei der Vorbereitung und Durchführung von Wettbewerben / Gutachterverfahren f) Mitwirkung und Beratung von Fachplanungen mit Bedeutung für das Stadtbild (Landschafts- und Grünflächenplanung, Verkehrsplanung) Darüber hinaus soll der Beirat Anregungen geben zur Aufnahme von sinnvollen bzw.",0
erforderlichen Planungsaktivitäten.,0
Zusammensetzung des Planungs- und Gestaltungsbeirates Nach § 2 der Geschäftsordnung setzt sich der Planungs- und Gestaltungsbeirat wie folgt zusammen: Eine Stadtplanerin / ein Stadtplaner mit der Qualifikation einer Fachpreisrichterin / eines Fachpreisrichters entsprechend der Richtlinien für Planungswettbewerbe Eine Landschaftsplanerin / ein Landschaftsplaner mit der Qualifikation für Fachpreisrichterinnen / Fachpreisrichter nach den Richtlinien für Planungswettbewerbe Drei Architektinnen / Architekten der Fachrichtung Hochbau/Architektur mit der Qualifikation für Fachpreisrichterinnen / Fachpreisrichter nach den Richtlinien für Planungswettbewerbe An den Beiratssitzungen nehmen außerdem teil: die Bürgermeisterin bzw.,0
der Bürgermeister die Leiterin/der Leiter des Bauamtes der Stadt Eckernförde bzw.,0
die Vertreterin/der Vertreter Sitzungstermine Der Beirat tagt in der Regel vierteljährlich.,0
Die Sitzungstermine werden mit den Tagesordnungspunkten in der Tagespresse und im Ratsinformationssystem der Stadt bekannt gegeben.,0
Informationen und Sitzungstermine der Beiratsmitglieder finden Sie im Ratsinformationssystem.,0
"Beiräte Die Gemeinden und die Kreise haben die Möglichkeit, Beiräte für gesellschaftliche bedeutsame Gruppen zu bilden.",0
Ein Beirat ist ein Gremium mit beratender Funktion.,0
"Sie haben oft wenig oder keine Entscheidungsbefugnisse und üben keine Kontrollfunktion aus, sondern beschränken sich darauf zum Beispiel beratend Ausschüssen zur Seite zu stehen und Empfehlungen abzugeben.",0
In der Stadt Eckernförde gibt es folgende Beiräte: BEIRAT FÜR MENSCHEN MIT BEHINDERUNG Beirat für Menschen mit Behinderung Seit August 2005 besteht der Beirat für Menschen mit Behinderung als Interessenvertretung sowie als beratendes Gremium für Politik und Verwaltung in Eckernförde.,0
"Die von den Bürgerinnen und Bürgern, Organisationen und Verbänden vorgeschlagenen Kandidatinnen und Kandidaten, werden durch den Sozialausschuss der Stadt Eckernförde als Mitglieder des Beirats für eine Dauer von fünf Jahren berufen.",0
Zusammensetzung des Beirats Die Mitglieder des Beirats arbeiten ehrenamtlich.,0
Neben Vertretern von Organisationen und -verbänden (Lebenshilfe e.,0
"V., Brücke RD-Eck, Eckernförder Werkstatt, Ev.",0
"Wohnhilfen, Heilpädagogium an der Ostsee, Kompass ‘98, Tide, SoVD) wirken auch Bürgerinnen und Bürger, die sich für die Belange der Menschen mit Behinderungen einsetzen möchten, im Beirat mit.",0
Der Beirat besteht zurzeit aus 11 Vertreterinnen und Vertretern mit und ohne Handicap.,0
Beiratsmitglieder und Gremienbesetzung Der Beirat für Menschen mit Behinderung ist wie folgt besetzt und entsendet Vertretungen in die Ratsversammlung und die beratenden Ausschüsse.,0
"Judith Babbick, Eckernförder Werkstatt (Jugend-, Kultur-, Bildungs-, Sportausschuss) Susanne Brandt, Brücke e.",0
V.,0
"(Sozialausschuss) Ulrike Cüppers (Umweltausschuss) Klaus-Dieter Rediske (Bauausschuss) Michael Roggentin, Brücke e.",0
V.,0
"(Haupt-, Wirtschafts- und Finanzausschuss) Hubert Schreiber Stefanie Schulte (Planungs- und Gestaltungsbeirat) Silke Sohr Antonia Stein Dr.",0
